Season|PlayerTeam|GP|W|L|Min|DistFeet|DistMiles|DistMilesOff|DistMilesDef|AvgSpeed|AvgSpeedOff|AvgSpeedDef|injuryCntYear
2019-20|Rui Hachimura|48.0|15.0|33.0|30.1|12548.8|2.38|1.28|1.1|4.44|4.81|4.08|2
2019-20|Russell Westbrook|57.0|36.0|21.0|36.0|13410.0|2.54|1.35|1.19|3.97|4.47|3.52|2
2019-20|Ryan Anderson|2.0|1.0|1.0|7.0|901.5|0.17|0.09|0.08|3.94|5.01|5.54|0
2019-20|Ryan Arcidiacono|58.0|21.0|37.0|16.0|6770.3|1.28|0.68|0.6|4.54|4.88|4.2|0
2019-20|Ryan Broekhoff|16.0|9.0|7.0|11.2|4640.1|0.88|0.5|0.38|4.41|4.74|4.03|7
2019-20|Sekou Doumbouya|38.0|10.0|28.0|19.8|7997.0|1.51|0.82|0.7|4.29|4.52|4.03|5
2019-20|Semi Ojeleye|69.0|46.0|23.0|14.7|5921.8|1.12|0.62|0.5|4.34|4.82|3.85|0
2019-20|Serge Ibaka|54.0|39.0|15.0|26.8|9835.6|1.86|0.97|0.89|3.88|4.12|3.64|2
2019-20|Seth Curry|62.0|36.0|26.0|24.3|9298.5|1.76|0.98|0.78|4.06|4.35|3.74|2
2019-20|Shabazz Napier|56.0|16.0|40.0|24.0|8857.3|1.68|0.92|0.76|4.05|4.46|3.65|8
2019-20|Shai Gilgeous-Alexander|70.0|43.0|27.0|34.7|13303.8|2.52|1.36|1.16|4.06|4.34|3.77|0
2019-20|Shake Milton|40.0|23.0|17.0|20.1|8014.9|1.52|0.84|0.68|4.26|4.5|3.99|6
2019-20|Shamorie Ponds|4.0|4.0|0.0|2.6|1066.5|0.2|0.11|0.09|4.11|3.8|4.47|0
2019-20|Shaquille Harrison|43.0|14.0|29.0|11.3|4798.6|0.91|0.48|0.43|4.54|4.8|4.29|1
2019-20|Sindarius Thornwell|2.0|0.0|2.0|17.7|7456.5|1.41|0.78|0.63|4.39|4.91|4.17|0
2019-20|Skal Labissiere|33.0|14.0|19.0|17.2|6835.2|1.29|0.69|0.6|4.21|4.44|3.99|2
2019-20|Solomon Hill|59.0|29.0|30.0|18.4|7156.6|1.36|0.73|0.63|4.14|4.47|3.81|0
2019-20|Spencer Dinwiddie|64.0|30.0|34.0|31.2|11843.4|2.24|1.28|0.97|4.04|4.6|3.48|2
2019-20|Stanley Johnson|25.0|19.0|6.0|6.0|2407.6|0.46|0.25|0.21|4.31|4.67|3.95|3
2019-20|Stanton Kidd|4.0|3.0|1.0|3.8|1521.8|0.29|0.15|0.14|4.7|4.66|4.74|0
2019-20|Stephen Curry|5.0|1.0|4.0|27.9|11846.4|2.24|1.28|0.96|4.51|5.28|3.78|4
2019-20|Sterling Brown|52.0|39.0|13.0|14.7|6101.0|1.16|0.6|0.55|4.4|4.6|4.19|4
2019-20|Steven Adams|63.0|40.0|23.0|26.7|10154.9|1.92|1.03|0.89|4.03|4.32|3.73|3
2019-20|Svi Mykhailiuk|55.0|17.0|38.0|22.8|9145.5|1.73|0.98|0.75|4.41|4.84|3.94|6
2019-20|T.J. Leaf|28.0|16.0|12.0|7.9|3105.8|0.59|0.32|0.27|4.35|4.61|4.07|0
2019-20|T.J. McConnell|71.0|44.0|27.0|18.7|8053.5|1.53|0.81|0.72|4.58|4.86|4.3|1
2019-20|T.J. Warren|67.0|42.0|25.0|32.9|13000.0|2.46|1.26|1.2|4.21|4.3|4.13|1
2019-20|Tacko Fall|7.0|5.0|2.0|4.7|1607.3|0.3|0.16|0.15|3.59|3.83|3.35|2
2019-20|Taj Gibson|62.0|21.0|41.0|16.5|6240.7|1.18|0.62|0.56|4.09|4.31|3.88|4
2019-20|Talen Horton-Tucker|6.0|2.0|4.0|13.5|5433.8|1.03|0.55|0.48|4.29|4.64|3.94|0
2019-20|Tariq Owens|3.0|0.0|3.0|5.1|2083.3|0.39|0.2|0.19|4.33|4.46|4.21|0
2019-20|Taurean Prince|64.0|30.0|34.0|29.0|10665.3|2.02|1.09|0.93|3.91|4.24|3.59|1
2019-20|Terance Mann|41.0|27.0|14.0|8.8|3845.8|0.73|0.39|0.34|4.6|4.93|4.27|1
2019-20|Terence Davis|71.0|52.0|19.0|16.9|7058.1|1.34|0.71|0.63|4.38|4.7|4.06|0
2019-20|Terrance Ferguson|56.0|33.0|23.0|22.4|8609.5|1.63|0.8|0.83|4.19|4.18|4.21|3
2019-20|Terrence Ross|69.0|31.0|38.0|27.4|10815.1|2.05|1.13|0.92|4.22|4.59|3.83|2
2019-20|Terry Rozier|62.0|21.0|41.0|34.3|13634.0|2.58|1.39|1.19|4.25|4.51|3.98|3
2019-20|Thabo Sefolosha|41.0|27.0|14.0|10.6|3988.2|0.76|0.39|0.37|4.31|4.7|3.96|5
2019-20|Thaddeus Young|64.0|22.0|42.0|24.9|9727.0|1.84|0.98|0.86|4.19|4.49|3.89|1
2019-20|Thanasis Antetokounmpo|19.0|15.0|4.0|6.7|2900.5|0.55|0.29|0.26|4.48|4.71|4.23|1
2019-20|Theo Pinson|33.0|15.0|18.0|11.1|4378.0|0.83|0.43|0.4|4.21|4.5|3.91|0
2019-20|Thomas Bryant|46.0|15.0|31.0|24.9|9688.6|1.83|1.0|0.84|4.15|4.54|3.76|1
2019-20|Thon Maker|59.0|20.0|39.0|13.1|5375.0|1.02|0.55|0.46|4.39|4.64|4.11|0
2019-20|Tim Frazier|26.0|9.0|17.0|13.6|5378.7|1.02|0.57|0.45|4.25|4.53|3.92|1
2019-20|Tim Hardaway|69.0|39.0|30.0|29.4|11299.3|2.14|1.17|0.97|4.09|4.4|3.77|0
2019-20|Timothe Luwawu-Cabarrot|47.0|20.0|27.0|18.1|7643.0|1.45|0.77|0.68|4.45|4.79|4.12|0
2019-20|Tobias Harris|72.0|43.0|29.0|34.3|13109.6|2.48|1.37|1.12|4.07|4.35|3.78|0
2019-20|Tomas Satoransky|65.0|22.0|43.0|28.9|12333.5|2.34|1.25|1.08|4.54|4.96|4.14|0
2019-20|Tony Bradley|58.0|36.0|22.0|11.4|4603.7|0.87|0.47|0.4|4.29|4.48|4.09|2
2019-20|Tony Snell|58.0|18.0|40.0|27.8|10513.5|1.99|1.12|0.87|4.06|4.38|3.71|5
2019-20|Torrey Craig|58.0|38.0|20.0|18.5|7437.7|1.41|0.73|0.68|4.36|4.36|4.35|1
2019-20|Trae Young|60.0|18.0|42.0|35.3|13855.5|2.62|1.48|1.14|4.14|4.71|3.58|2
2019-20|Tremont Waters|11.0|8.0|3.0|10.8|4298.9|0.81|0.43|0.39|4.23|4.57|3.91|0
2019-20|Treveon Graham|55.0|21.0|34.0|16.9|6799.9|1.29|0.68|0.61|4.34|4.63|4.07|5
2019-20|Trevor Ariza|52.0|21.0|31.0|27.9|10331.2|1.96|1.02|0.94|3.92|4.06|3.79|7
2019-20|Trey Burke|33.0|16.0|17.0|15.8|6402.9|1.21|0.66|0.55|4.29|4.49|4.07|6
2019-20|Trey Lyles|62.0|26.0|36.0|20.2|8220.9|1.56|0.86|0.7|4.36|4.78|3.94|3
2019-20|Tristan Thompson|57.0|19.0|38.0|30.2|11445.5|2.17|1.17|1.0|4.05|4.14|3.95|3
2019-20|Troy Brown|69.0|24.0|45.0|25.8|10424.9|1.97|1.05|0.92|4.31|4.7|3.94|0
2019-20|Troy Daniels|47.0|34.0|13.0|11.3|3950.4|0.75|0.4|0.34|4.31|4.58|4.01|0
2019-20|Ty Jerome|31.0|16.0|15.0|10.6|4219.1|0.8|0.46|0.34|4.24|4.72|3.74|2
2019-20|Tyler Cook|13.0|3.0|10.0|4.2|1386.5|0.26|0.14|0.13|4.13|4.81|3.78|0
2019-20|Tyler Herro|55.0|34.0|21.0|27.4|11768.0|2.23|1.26|0.97|4.53|4.97|4.06|1
2019-20|Tyler Johnson|38.0|16.0|22.0|18.3|7515.3|1.42|0.79|0.64|4.35|4.79|3.9|7
2019-20|Tyler Zeller|2.0|1.0|1.0|1.9|855.5|0.16|0.09|0.07|4.11|4.64|3.35|0
2019-20|Tyrone Wallace|14.0|3.0|11.0|11.5|4606.2|0.87|0.45|0.42|4.37|4.74|4.08|0
2019-20|Tyson Chandler|26.0|15.0|11.0|8.4|3075.0|0.58|0.3|0.28|4.03|4.2|3.92|7
2019-20|Tyus Jones|65.0|32.0|33.0|18.9|7678.5|1.45|0.79|0.66|4.44|4.87|4.02|1
2019-20|Udonis Haslem|4.0|3.0|1.0|11.0|3831.0|0.73|0.39|0.34|3.7|3.73|3.67|4
2019-20|Vic Law|8.0|2.0|6.0|7.7|3275.9|0.62|0.31|0.31|4.46|4.83|3.98|0
2019-20|Victor Oladipo|19.0|11.0|8.0|27.8|11140.2|2.11|1.14|0.97|4.28|4.6|3.95|2
2019-20|Vince Carter|60.0|19.0|41.0|14.6|5328.2|1.01|0.55|0.46|3.93|4.21|3.64|0
2019-20|Vincent Poirier|22.0|18.0|4.0|5.9|2431.7|0.46|0.24|0.22|4.4|4.58|4.2|2
2019-20|Vlatko Cancar|14.0|7.0|7.0|3.2|1173.4|0.22|0.11|0.11|3.89|4.19|3.62|3
2019-20|Wayne Ellington|36.0|9.0|27.0|15.5|5967.6|1.13|0.64|0.49|4.26|4.82|3.71|1
2019-20|Wendell Carter|43.0|15.0|28.0|29.2|11237.4|2.13|1.11|1.02|4.09|4.37|3.84|0
2019-20|Wenyen Gabriel|29.0|9.0|20.0|7.8|3240.3|0.61|0.33|0.29|4.3|4.65|3.96|0
2019-20|Wes Iwundu|52.0|23.0|29.0|18.3|7507.9|1.42|0.76|0.66|4.37|4.66|4.08|0
2019-20|Wesley Matthews|66.0|51.0|15.0|24.5|9844.1|1.86|0.96|0.9|4.31|4.7|3.96|0
2019-20|Will Barton|58.0|38.0|20.0|33.0|12836.0|2.43|1.3|1.13|4.14|4.35|3.92|1
2019-20|William Howard|2.0|1.0|1.0|6.6|2739.0|0.52|0.26|0.26|4.14|4.46|3.86|0
2019-20|Willie Cauley-Stein|53.0|15.0|38.0|20.4|8234.7|1.56|0.82|0.74|4.32|4.58|4.07|2
2019-20|Willy Hernangomez|30.0|7.0|23.0|12.3|4785.3|0.91|0.48|0.42|4.18|4.41|3.93|0
2019-20|Wilson Chandler|35.0|16.0|19.0|21.0|8188.9|1.55|0.85|0.7|4.13|4.61|3.67|5
2019-20|Yogi Ferrell|50.0|20.0|30.0|10.6|4277.3|0.81|0.44|0.37|4.29|4.67|3.93|0
2019-20|Yuta Watanabe|18.0|9.0|9.0|5.8|2475.2|0.47|0.26|0.21|4.47|4.9|4.03|3
2019-20|Zach Collins|11.0|8.0|3.0|26.4|10312.8|1.95|1.04|0.91|4.19|4.5|3.87|3
2019-20|Zach LaVine|60.0|20.0|40.0|34.8|14178.1|2.69|1.45|1.24|4.34|4.76|3.94|5
2019-20|Zach Norvell|5.0|2.0|3.0|8.2|3270.0|0.62|0.34|0.28|4.77|5.18|4.35|0
2019-20|Zhaire Smith|7.0|3.0|4.0|4.6|1945.7|0.37|0.19|0.18|4.27|4.2|4.34|6
2019-20|Zion Williamson|23.0|11.0|12.0|27.5|11307.0|2.14|1.13|1.01|4.39|4.85|3.95|3
2019-20|Zylan Cheatham|4.0|2.0|2.0|12.8|5550.5|1.05|0.56|0.49|4.54|4.88|4.23|0
2018-19|Aaron Gordon|76.0|38.0|38.0|33.8|13508.3|2.56|1.44|1.12|4.28|4.75|3.79|5
2018-19|Aaron Holiday|50.0|31.0|19.0|12.9|5337.1|1.01|0.52|0.49|4.35|4.58|4.12|0
2018-19|Abdel Nader|60.0|37.0|23.0|11.4|4879.3|0.92|0.47|0.45|4.47|4.7|4.27|2
2018-19|Al Horford|68.0|41.0|27.0|29.0|10788.7|2.04|1.08|0.96|3.98|4.35|3.64|10
2018-19|Al-Farouq Aminu|81.0|52.0|29.0|28.3|11306.2|2.14|1.18|0.96|4.25|4.55|3.93|0
2018-19|Alan Williams|5.0|1.0|4.0|5.1|2001.4|0.38|0.2|0.18|4.14|4.63|3.71|3
2018-19|Alec Burks|64.0|19.0|45.0|21.5|8499.8|1.61|0.87|0.74|4.22|4.39|4.05|1
2018-19|Alex Abrines|31.0|21.0|10.0|19.0|7908.3|1.5|0.78|0.72|4.38|4.75|4.04|6
2018-19|Alex Caruso|25.0|8.0|17.0|21.3|8538.5|1.62|0.86|0.76|4.23|4.61|3.89|4
2018-19|Alex Len|77.0|28.0|49.0|20.1|8008.6|1.52|0.81|0.71|4.23|4.59|3.88|6
2018-19|Alex Poythress|21.0|7.0|14.0|14.5|6207.9|1.18|0.63|0.55|4.51|5.02|4.05|8
2018-19|Alfonzo McKinnie|72.0|53.0|19.0|13.9|6062.5|1.15|0.61|0.54|4.68|5.1|4.28|6
2018-19|Alize Johnson|14.0|9.0|5.0|4.6|2010.3|0.38|0.2|0.18|4.41|4.57|4.26|4
2018-19|Allen Crabbe|43.0|19.0|24.0|26.4|10576.0|2.0|1.1|0.9|4.24|4.6|3.88|5
2018-19|Allonzo Trier|63.0|13.0|50.0|22.8|9013.4|1.71|0.95|0.76|4.17|4.51|3.82|2
2018-19|Amile Jefferson|12.0|9.0|3.0|5.7|2400.8|0.45|0.24|0.21|4.47|4.63|4.3|3
2018-19|Amir Johnson|51.0|32.0|19.0|10.4|4055.8|0.77|0.4|0.36|4.16|4.45|3.89|2
2018-19|Andre Drummond|79.0|40.0|39.0|33.5|12292.9|2.33|1.23|1.1|3.94|3.99|3.88|3
2018-19|Andre Iguodala|68.0|47.0|21.0|23.2|8986.8|1.7|0.88|0.82|4.1|4.46|3.77|12
2018-19|Andre Ingram|4.0|1.0|3.0|3.7|1442.8|0.27|0.15|0.13|4.14|4.73|3.59|0
2018-19|Andrew Bogut|11.0|8.0|3.0|12.2|3772.3|0.71|0.38|0.33|3.96|4.33|3.61|0
2018-19|Andrew Harrison|17.0|6.0|11.0|10.9|4165.9|0.79|0.43|0.36|4.03|4.25|3.8|7
2018-19|Andrew Wiggins|73.0|31.0|42.0|34.8|13270.6|2.51|1.35|1.17|4.04|4.29|3.78|2
2018-19|Anfernee Simons|20.0|17.0|3.0|7.0|2896.8|0.55|0.31|0.24|4.35|4.55|4.12|1
2018-19|Angel Delgado|2.0|0.0|2.0|7.4|2960.0|0.56|0.27|0.29|4.13|4.14|4.13|0
2018-19|Ante Zizic|59.0|13.0|46.0|18.3|6771.4|1.28|0.68|0.61|4.0|4.06|3.92|5
2018-19|Anthony Davis|56.0|25.0|31.0|33.0|12059.4|2.28|1.19|1.09|3.9|4.24|3.57|7
2018-19|Anthony Tolliver|65.0|27.0|38.0|16.6|6817.6|1.29|0.73|0.56|4.32|4.8|3.82|0
2018-19|Antonio Blakeney|57.0|14.0|43.0|14.5|5917.5|1.12|0.59|0.53|4.33|4.61|4.05|3
2018-19|Aron Baynes|51.0|32.0|19.0|16.1|6047.4|1.15|0.59|0.56|4.02|4.18|3.86|7
2018-19|Austin Rivers|76.0|45.0|31.0|26.7|10166.3|1.93|1.0|0.92|4.05|4.22|3.89|4
2018-19|Avery Bradley|63.0|31.0|32.0|30.3|12314.0|2.33|1.2|1.13|4.32|4.43|4.23|5
2018-19|BJ Johnson|7.0|2.0|5.0|7.0|2871.0|0.54|0.3|0.24|4.28|4.83|3.75|0
2018-19|Bam Adebayo|82.0|39.0|43.0|23.3|9076.6|1.72|0.92|0.8|4.11|4.34|3.88|2
2018-19|Ben McLemore|19.0|7.0|12.0|8.3|3751.1|0.71|0.37|0.34|4.74|5.01|4.48|1
2018-19|Ben Simmons|78.0|50.0|28.0|34.1|13380.6|2.53|1.4|1.13|4.17|4.7|3.66|1
2018-19|Billy Garrett|4.0|1.0|3.0|15.9|5875.3|1.11|0.61|0.5|4.07|4.48|3.51|0
2018-19|Bismack Biyombo|54.0|24.0|30.0|14.5|5660.2|1.07|0.58|0.49|4.21|4.5|3.9|4
2018-19|Blake Griffin|75.0|39.0|36.0|35.0|12099.4|2.29|1.3|0.99|3.71|3.97|3.42|2
2018-19|Boban Marjanovic|58.0|31.0|27.0|11.7|4503.6|0.85|0.45|0.4|4.08|4.34|3.83|0
2018-19|Bobby Portis|49.0|14.0|35.0|26.0|9972.4|1.89|0.99|0.9|4.09|4.4|3.79|2
2018-19|Bogdan Bogdanovic|70.0|32.0|38.0|27.8|11317.6|2.14|1.17|0.98|4.31|4.84|3.81|3
2018-19|Bojan Bogdanovic|81.0|47.0|34.0|31.8|12348.7|2.34|1.25|1.09|4.13|4.39|3.87|2
2018-19|Bonzie Colson|8.0|6.0|2.0|12.3|5040.9|0.95|0.53|0.43|4.46|4.6|4.31|0
2018-19|Brad Wanamaker|36.0|27.0|9.0|9.5|3845.7|0.73|0.38|0.35|4.27|4.58|3.97|0
2018-19|Bradley Beal|81.0|31.0|50.0|36.9|14517.1|2.75|1.46|1.29|4.19|4.53|3.85|0
2018-19|Brandon Goodwin|16.0|10.0|6.0|3.6|1477.1|0.28|0.15|0.13|4.38|4.57|4.01|0
2018-19|Brandon Ingram|52.0|25.0|27.0|33.9|13732.2|2.6|1.39|1.21|4.31|4.73|3.91|6
2018-19|Brandon Knight|39.0|17.0|22.0|18.9|7153.9|1.35|0.74|0.62|4.23|4.48|3.98|2
2018-19|Brandon Sampson|14.0|3.0|11.0|15.3|6074.2|1.15|0.58|0.57|4.26|4.39|4.14|0
2018-19|Brook Lopez|81.0|60.0|21.0|28.7|10537.0|2.0|1.07|0.93|3.93|4.33|3.55|0
2018-19|Bruce Brown|74.0|35.0|39.0|19.6|8082.4|1.53|0.82|0.71|4.46|4.6|4.31|1
2018-19|Bruno Caboclo|34.0|14.0|20.0|23.5|9764.0|1.85|1.01|0.84|4.41|4.72|4.09|1
2018-19|Bryn Forbes|82.0|48.0|34.0|28.0|11210.3|2.12|1.18|0.94|4.3|4.7|3.88|0
2018-19|Buddy Hield|82.0|39.0|43.0|31.9|14093.1|2.67|1.41|1.26|4.71|5.18|4.27|0
2018-19|C.J. Williams|15.0|4.0|11.0|8.5|3511.5|0.67|0.36|0.31|4.33|4.78|3.83|2
2018-19|CJ McCollum|70.0|43.0|27.0|33.9|14106.9|2.67|1.52|1.15|4.42|4.89|3.93|0
2018-19|CJ Miles|53.0|33.0|20.0|16.2|6237.2|1.18|0.65|0.53|4.07|4.39|3.73|0
2018-19|Caleb Swanigan|21.0|10.0|11.0|8.5|3411.2|0.65|0.35|0.29|4.24|4.47|3.99|0
2018-19|Cameron Payne|40.0|7.0|33.0|17.8|7211.5|1.37|0.74|0.63|4.29|4.67|3.93|1
2018-19|Cameron Reynolds|19.0|6.0|13.0|13.7|5820.4|1.1|0.59|0.51|4.49|4.87|4.12|0
2018-19|Caris LeVert|40.0|19.0|21.0|26.6|10636.0|2.01|1.1|0.91|4.23|4.57|3.88|7
2018-19|Carmelo Anthony|10.0|4.0|6.0|29.4|10379.7|1.97|1.03|0.94|3.72|3.86|3.59|4
2018-19|Cedi Osman|76.0|17.0|59.0|32.2|12289.3|2.33|1.29|1.04|4.13|4.37|3.86|4
2018-19|Chandler Hutchison|44.0|10.0|34.0|20.3|8531.5|1.62|0.89|0.73|4.49|4.96|4.03|2
2018-19|Chandler Parsons|25.0|11.0|14.0|19.8|7547.2|1.43|0.81|0.62|4.04|4.43|3.63|15
2018-19|Channing Frye|36.0|7.0|29.0|9.5|3285.8|0.62|0.34|0.28|3.7|3.88|3.5|5
2018-19|Chasson Randle|48.0|18.0|30.0|15.0|6454.4|1.22|0.65|0.57|4.56|5.02|4.13|0
2018-19|Cheick Diallo|64.0|27.0|37.0|14.0|5853.8|1.11|0.61|0.5|4.44|4.91|3.99|1
2018-19|Chimezie Metu|29.0|14.0|15.0|5.0|1990.6|0.38|0.2|0.17|4.25|4.44|4.04|0
2018-19|Chris Boucher|28.0|21.0|7.0|5.8|2400.8|0.45|0.24|0.21|4.27|4.55|4.0|8
2018-19|Chris Chiozza|7.0|6.0|1.0|4.7|1902.7|0.36|0.2|0.16|4.28|4.49|4.05|0
2018-19|Chris Paul|58.0|39.0|19.0|32.0|11348.0|2.15|1.2|0.95|3.78|4.14|3.41|9
2018-19|Christian Wood|21.0|13.0|8.0|11.9|4770.2|0.9|0.49|0.41|4.31|4.59|4.03|1
2018-19|Clint Capela|67.0|44.0|23.0|33.6|12760.7|2.42|1.3|1.12|4.07|4.34|3.79|3
2018-19|Cody Zeller|49.0|22.0|27.0|25.4|10495.6|1.99|1.12|0.87|4.44|5.07|3.82|3
2018-19|Collin Sexton|82.0|19.0|63.0|31.8|12195.1|2.31|1.32|0.99|4.14|4.5|3.75|0
2018-19|Corey Brewer|31.0|13.0|18.0|15.9|6445.8|1.22|0.64|0.58|4.31|4.49|4.14|0
2018-19|Cory Joseph|82.0|48.0|34.0|25.2|10698.7|2.03|1.08|0.94|4.49|4.81|4.18|0
2018-19|Courtney Lee|34.0|6.0|28.0|12.6|5065.3|0.96|0.51|0.45|4.28|4.6|3.99|5
2018-19|Cristiano Felicio|60.0|16.0|44.0|12.4|4988.0|0.94|0.5|0.45|4.26|4.52|4.01|3
2018-19|D'Angelo Russell|81.0|42.0|39.0|30.2|11751.8|2.23|1.23|0.99|4.14|4.54|3.73|1
2018-19|D.J. Augustin|79.0|40.0|39.0|27.9|10827.5|2.05|1.15|0.9|4.17|4.56|3.76|0
2018-19|D.J. Wilson|48.0|37.0|11.0|18.4|7822.3|1.48|0.8|0.68|4.51|4.84|4.18|6
2018-19|DJ Stephens|1.0|0.0|1.0|6.7|2877.0|0.54|0.29|0.26|4.14|4.75|5.21|0
2018-19|Dairis Bertans|12.0|3.0|9.0|13.9|6137.8|1.16|0.65|0.51|4.68|5.19|4.15|0
2018-19|Damian Jones|24.0|15.0|9.0|17.1|6837.3|1.29|0.66|0.64|4.33|4.68|4.03|5
2018-19|Damian Lillard|80.0|51.0|29.0|35.5|13330.4|2.52|1.45|1.08|3.99|4.4|3.54|2
2018-19|Damion Lee|32.0|18.0|14.0|11.7|5168.6|0.98|0.54|0.44|4.71|5.3|4.14|1
2018-19|Damyean Dotson|72.0|12.0|60.0|27.5|11031.1|2.09|1.13|0.96|4.27|4.58|3.95|4
2018-19|Daniel Hamilton|19.0|7.0|12.0|10.8|4736.4|0.9|0.44|0.45|4.63|4.82|4.47|4
2018-19|Daniel Theis|66.0|38.0|28.0|13.8|5439.4|1.03|0.53|0.5|4.19|4.43|3.96|5
2018-19|Danilo Gallinari|68.0|40.0|28.0|30.3|11632.5|2.2|1.24|0.97|4.08|4.53|3.62|5
2018-19|Danny Green|80.0|56.0|24.0|27.7|11704.1|2.22|1.16|1.06|4.5|4.78|4.22|3
2018-19|Dante Cunningham|64.0|36.0|28.0|14.5|6305.4|1.19|0.67|0.53|4.67|5.05|4.26|4
2018-19|Dante Exum|41.0|21.0|20.0|15.8|6899.1|1.31|0.7|0.6|4.62|5.06|4.19|2
2018-19|Danuel House|39.0|27.0|12.0|25.1|9985.1|1.89|0.99|0.9|4.24|4.46|4.0|4
2018-19|Dario Saric|81.0|39.0|42.0|25.0|10139.3|1.92|1.03|0.89|4.31|4.61|4.01|1
2018-19|Darius Miller|69.0|31.0|38.0|25.5|9524.0|1.8|0.96|0.84|3.96|4.34|3.61|2
2018-19|Darren Collison|76.0|45.0|31.0|28.2|11039.0|2.09|1.12|0.97|4.17|4.41|3.93|2
2018-19|Daryl Macon|8.0|4.0|4.0|11.2|4401.4|0.83|0.46|0.38|4.16|4.44|3.85|0
2018-19|David Nwaba|51.0|14.0|37.0|19.3|7616.0|1.44|0.77|0.67|4.28|4.46|4.09|6
2018-19|Davis Bertans|76.0|44.0|32.0|21.5|9055.1|1.71|0.99|0.73|4.51|5.17|3.84|2
2018-19|Davon Reed|10.0|4.0|6.0|4.7|2056.3|0.39|0.21|0.18|4.51|4.84|4.19|3
2018-19|De'Aaron Fox|81.0|39.0|42.0|31.4|13032.6|2.47|1.31|1.15|4.41|4.94|3.94|2
2018-19|De'Anthony Melton|50.0|13.0|37.0|19.7|8173.2|1.55|0.83|0.72|4.42|4.79|4.06|5
2018-19|DeAndre Jordan|69.0|25.0|44.0|29.7|10375.0|1.96|1.06|0.91|3.73|3.89|3.57|1
2018-19|DeAndre' Bembry|82.0|29.0|53.0|23.6|9672.4|1.83|0.97|0.86|4.32|4.63|4.01|0
2018-19|DeMar DeRozan|77.0|44.0|33.0|34.9|13518.0|2.56|1.44|1.12|4.18|4.59|3.76|1
2018-19|DeMarcus Cousins|30.0|23.0|7.0|25.7|8661.0|1.64|0.83|0.81|3.65|3.81|3.49|6
2018-19|DeMarre Carroll|67.0|36.0|31.0|25.4|9705.1|1.84|1.0|0.83|4.04|4.41|3.67|6
2018-19|DeVaughn Akoon-Purcell|7.0|7.0|0.0|3.1|1266.0|0.24|0.14|0.1|4.3|4.35|4.22|0
2018-19|Deandre Ayton|71.0|17.0|54.0|30.7|11408.9|2.16|1.16|1.0|3.96|4.19|3.73|0
2018-19|Delon Wright|75.0|45.0|30.0|22.6|9623.8|1.82|0.99|0.83|4.5|4.84|4.14|3
2018-19|Demetrius Jackson|6.0|5.0|1.0|6.6|2897.2|0.55|0.31|0.24|4.69|5.09|4.29|5
2018-19|Deng Adel|19.0|4.0|15.0|10.2|4061.9|0.77|0.42|0.35|4.23|4.37|4.07|0
2018-19|Dennis Schroder|78.0|46.0|32.0|29.3|11705.3|2.22|1.13|1.09|4.21|4.54|3.91|5
2018-19|Dennis Smith|53.0|21.0|32.0|28.5|11346.0|2.15|1.18|0.97|4.24|4.58|3.89|0
2018-19|Deonte Burton|32.0|21.0|11.0|7.5|3014.7|0.57|0.3|0.27|4.22|4.51|3.94|0
2018-19|Derrick Favors|75.0|46.0|29.0|23.2|9398.9|1.78|0.96|0.82|4.34|4.7|3.97|5
2018-19|Derrick Jones|60.0|31.0|29.0|19.2|7703.3|1.46|0.77|0.69|4.24|4.41|4.07|0
2018-19|Derrick Rose|51.0|24.0|27.0|27.3|10805.2|2.05|1.1|0.95|4.18|4.51|3.85|7
2018-19|Derrick White|67.0|41.0|26.0|25.8|10442.5|1.98|1.1|0.88|4.4|4.84|3.94|6
2018-19|Devin Booker|64.0|15.0|49.0|35.0|13550.8|2.57|1.45|1.11|4.11|4.57|3.63|10
2018-19|Devin Harris|68.0|28.0|40.0|15.7|5947.5|1.13|0.64|0.49|3.98|4.41|3.53|3
2018-19|Devin Robinson|7.0|1.0|6.0|13.5|5537.6|1.05|0.56|0.49|4.34|4.82|3.89|2
2018-19|Devonte' Graham|46.0|18.0|28.0|14.7|5985.7|1.13|0.62|0.52|4.32|4.76|3.88|4
2018-19|Dewayne Dedmon|64.0|24.0|40.0|25.1|9900.7|1.88|1.02|0.86|4.19|4.55|3.82|4
2018-19|Deyonta Davis|9.0|3.0|6.0|13.2|5517.7|1.05|0.54|0.5|4.4|4.69|4.12|4
2018-19|Dillon Brooks|18.0|9.0|9.0|18.3|7284.4|1.38|0.73|0.65|4.18|4.34|4.01|2
2018-19|Dion Waiters|44.0|20.0|24.0|25.9|9467.0|1.79|1.01|0.78|3.88|4.23|3.51|2
2018-19|Dirk Nowitzki|51.0|17.0|34.0|15.6|5172.0|0.98|0.55|0.43|3.54|3.81|3.25|4
2018-19|Domantas Sabonis|74.0|43.0|31.0|24.8|9923.8|1.88|1.0|0.88|4.23|4.55|3.91|0
2018-19|Donatas Motiejunas|3.0|3.0|0.0|4.3|1714.3|0.32|0.16|0.16|4.23|4.31|4.15|0
2018-19|Donovan Mitchell|76.0|49.0|27.0|33.7|12886.8|2.44|1.36|1.08|4.08|4.56|3.6|6
2018-19|Donte DiVincenzo|27.0|20.0|7.0|15.2|6440.9|1.22|0.65|0.57|4.45|4.86|4.07|2
2018-19|Donte Grantham|3.0|2.0|1.0|0.8|307.3|0.06|0.03|0.03|4.53|4.03|5.16|0
